application_id,programme_id,Programme,Application Status,Merit Score,nts_ok_flag,every_thing_ok_in_education,Domicile,OPEN List Status,BWP List Status,Gender,DOB,Religion,Blood Group,Nationality,Hafiz e Quran,NCC,Province,g_monthly_income,g_profession,g_city,g_relation,financial_help,hostel,quota_fata,quota_baluchistan,quota_ajk,quota_gilgit,quota_op,quota_army,quota_iub_tchr_emp,quota_industrial,quota_pharmaceutical,special_person,dept_test_marks,particular_test_name,Admission Test,particular_test_roll_no,particular_test_total,particular_test_name2,Admission Test 2,particular_test_roll_no2,particular_test_total2,ap_fee_challan_nr,dept_test_marks,application_date,uploaded_challan,challan_upload_date,ssc_year,ssc_roll_no,ssc_obtained,ssc_total,ssc_exam,ssc_exam_type,ssc_board,ssc_subject_group,hsc_year,hsc_roll_no,Terminal Degree,hsc_total,hsc_exam,hsc_exam_type,hsc_board,hsc_subject_group,hsc_opt_1_name,hsc_opt_1_obtained,hsc_opt_1_total,hsc_opt_2_name,hsc_opt_2_obtained,hsc_opt_2_total,hsc_opt_3_name,hsc_opt_3_obtained,hsc_opt_3_total,hsc_opt_4_name,hsc_opt_4_obtained,hsc_opt_4_total,hsc_opt_5_name,hsc_opt_5_obtained,hsc_opt_5_total,hsc_opt_6_name,hsc_opt_6_obtained,hsc_opt_6_total,grad_year,grad_roll_no,Terminal Degree 2,grad_obtained,grad_exam,grad_exam_type,grad_institute,grad_eng_obtained,grad_eng_total,grad_opt_1_name,grad_opt_1_obtained,grad_opt_1_total,grad_opt_2_name,grad_opt_2_obtained,grad_opt_2_total,grad_opt_3_name,grad_opt_3_obtained,grad_opt_3_total,grad_opt_4_name,grad_opt_4_obtained,grad_opt_4_total,grad_opt_5_name,grad_opt_5_obtained,grad_opt_5_total,Document Verified,English Marks,Offered
1461777,146,Pharm-D,Application Fee Received,83.473,1,1,OPEN,NA,NA,female,4/2/1998,Islam,,PAKISTANI,No,0,Punjab,40000,teacher,Burewala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,65,G1774-120130,100,,0,,0,1777146,0,1/9/2018,,,2014,108369,864,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,600952,974,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,184,200,,172,200,,191,200,,49,50,,184,200,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462292,146,Pharm-D,Application Fee Received,69.382,0,1,OPEN,NA,NA,female,2/20/1999,Islam,O+,PAKISTANI,No,0,Punjab,30000,TEACHING,BUREALA,MOTHER/ DAUGHTER,No,Yes,No,No,No,No,No,No,No,No,No,No,0,,62,,0,MCAT,62,701130,1100,2292146,0,1/18/2018,,1/18/2018 12:06,2014,108269,943,1100,Matric/SSC,Annual,BISE MULTAN,Science,2016,704284,964,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,172,200,,157,200,,180,200,,46,50,,48,50,,192,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461924,146,Pharm-D,Application Fee Received,78.509,1,1,OPEN,NA,NA,female,2/3/1998,Islam,B+,Pakistani,No,0,Punjab,25000,House Wife,Vehari,Mother,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,58,120652,100,,0,,0,1924146,0,1/11/2018,,1/12/2018 8:19,2015,631526,833,1100,Matric/SSC,Annual,"Saadi Public Girls Higher Sec. School, Garah Mor, Teh.Mailsi (Vehari)/ BISE Multan Board",Science,2017,706632,925,1100,FSc,Annual,"Punjab College For Gilrs Ludden Road, Vehari/ BISE Multan Boad",Pre-Medical,,133,200,,49,50,,188,200,,167,200,,182,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461825,146,Pharm-D,Application Fee Received,70.291,1,1,OPEN,NA,NA,male,5/6/1998,Islam,,Pakistani,No,0,Punjab,50000,avp ZTBL Maillsi,Mailsi,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,54,120185,100,MCAT,29,18149,1100,1825146,0,1/10/2018,,1/17/2018 8:22,2014,131548,978,1100,Matric/SSC,Annual,Multan Board,Science,2017,706256,823,1100,FSc,Annual,Multan Board,Pre-Medical,,162,200,,44,50,,152,200,,141,200,,125,200,,152,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461602,146,Pharm-D,Application Fee Received,81.764,1,1,OPEN,NA,NA,male,1/14/2000,Islam,B+,Pakistani,No,0,Punjab,60000,Govt Teacher,Mailsi,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,67,I1750-120103,100,,0,,0,1602146,0,1/2/2018,,1/4/2018 6:22,2015,634606,949,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,706215,945,1100,FSc,Annual,BISE Multan,Pre-Medical,,163,200,,177,200,,182,200,,174,200,,45,50,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461383,146,Pharm-D,Application Fee Received,68.436,0,1,OPEN,NA,NA,female,3/2/2000,Islam,B+,Pakistan,No,0,Punjab,20000,labour,vehari,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,73,,0,MCAT,73,10391,1100,1383146,0,12/23/2017,,,2014,111511,862,1100,Matric/SSC,Annual,Multan Board,Science,2017,601129,946,1100,FSc,Annual,Multan Board,Pre-Medical,,173,200,,180,200,,181,200,,45,50,,169,200,,43,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461521,146,Pharm-D,Application Fee Received,83.127,1,1,OPEN,NA,NA,male,2/12/2000,Islam,A+,Pakistani,No,0,Punjab,40000,Bussines Man,Mailsi,FATHER,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,72,L1750-120054,100,,0,,0,1521146,0,1/1/2018,,,2015,634568,928,1100,Matric/SSC,Annual,Bise Multan,Science,2017,706205,950,1100,FSc,Annual,Bise Multan,Pre-Medical,,169,200,,43,50,,169,200,,45,50,,183,200,,186,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461979,146,Pharm-D,Application Fee Received,79.509,1,1,OPEN,NA,NA,female,12/18/1999,Islam,AB+,Pakistani,No,0,Punjab,25000,Worker,Vehari,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,59,120642,100,,0,,0,1979146,0,1/13/2018,,,2015,631231,894,1100,Matric/SSC,Annual,Bise Multan,Science,2017,706700,936,1100,FSc,Annual,Bise Multan,Pre-Medical,,169,200,,188,200,,165,200,,157,200,,44,50,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461514,146,Pharm-D,Application Fee Received,78.655,1,1,OPEN,NA,NA,female,3/28/1998,Islam,B+,AKISTANI,No,0,Punjab,40000,AGRI,MAILSI,DAUGHTER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,78,50201289,100,MCAT,78,301794,1100,1514146,0,12/31/2017,,,2015,600746,542,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,700104,883,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,141,200,,48,50,,43,50,,174,200,,159,200,,168,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462019,146,Pharm-D,Application Fee Received,79.745,1,1,OPEN,NA,NA,male,11/25/1995,Islam,B+,PAKISTANI,No,0,Punjab,20000,MESON,MAILSI,SON,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,77,120045,100,MCAT,77,309266,1100,2019146,0,1/14/2018,,1/15/2018 6:27,2013,128194,907,1050,Matric/SSC,Annual,BISE MULTAN,Science,2016,705410,947,1100,FSc,Annual,BISE MULTAN,Pre-Engineering,,162,200,,170,200,,185,200,,179,200,,47,50,,42,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462091,146,Pharm-D,Application Fee Received,76.545,1,1,OPEN,NA,NA,male,3/2/1998,Islam,O+,Pakistani,No,0,Punjab,10000,Labour,Mailsi,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,54,I1750-120148,100,,0,,0,2091146,0,1/15/2018,,,2014,131988,874,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,601214,909,1100,FSc,Annual,BISE Multan,Pre-Medical,,177,200,,154,200,,159,200,,45,50,,164,200,,49,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461955,146,Pharm-D,Challan Printed,71.545,0,1,OPEN,NA,NA,female,3/25/1999,Islam,B+,Pakistan,No,0,Punjab,15000,Salesman,Tibba Sulatn Pur ,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,81,1,100,MCAT,81,305038,1100,1955146,0,1/12/2018,,1/24/2018 5:58,2013,130128,968,1050,Matric/SSC,Annual,Multan Board,Science,2016,705504,991,1100,FSc,Annual,Multan Board,Pre-Medical,,179,200,,185,200,,185,200,,48,50,,167,200,,48,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461388,146,Pharm-D,Challan Printed,64.145,0,1,OPEN,NA,NA,male,3/2/2000,Islam,B+,Pakistan,No,0,Punjab,20000,labour,vehari,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,44,,0,MCAT,44,19900,1100,1388146,0,12/23/2017,,,2014,134336,876,1100,Matric/SSC,Annual,Multan Board,Science,2017,473185,887,1100,FSc,Annual,DG KHAN Board ,Pre-Medical,,167,200,,164,200,,146,200,,45,50,,157,200,,48,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462341,146,Pharm-D,Challan Printed,72.4,1,1,OPEN,NA,NA,male,4/8/1998,Islam,,pakistani,No,0,Punjab,12000,Shopkeeper ,Mailsi,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,54,A1850-120056,100,,0,,0,2341146,0,1/19/2018,,1/22/2018 11:16,2014,134402,824,1100,Matric/SSC,Annual,Bise Multan,Science,2017,706140,852,1100,FSc,Annual,Bise Multan,Pre-Medical,,159,200,,150,200,,165,200,,45,50,,142,200,,41,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462084,146,Pharm-D,Application Fee Received,79.545,1,1,OPEN,NA,NA,female,1/1/1999,Islam,B+,Pakistani,Yes,0,Punjab,70000,Teaching,Multan,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,57,120759,100,,0,,0,2084146,0,1/15/2018,,1/17/2018 7:38,2014,107750,909,1100,Matric/SSC,Annual,B.I.S.E Multan,Science,2017,709775,922,1100,FSc,Annual,B.I.S.E Multan,Pre-Medical,,161,200,,174,200,,165,200,,47,50,,168,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462402,146,Pharm-D,Application Fee Received,81.455,1,1,OPEN,NA,NA,female,7/17/1999,Islam,O+,Pakistani,No,0,Punjab,30000,Store Keeper,Mailsi,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,85,120682,100,MCAT,85,302914,1100,2402146,0,1/20/2018,,1/20/2018 9:59,2014,159212,966,1050,Matric/SSC,Annual,Federal Board of intermediated and secondary education islamabad,Science,2016,705082,987,1100,FSc,Annual,BISE Multan,Pre-Medical,,174,200,,182,200,,193,200,,191,200,,46,50,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461773,146,Pharm-D,Application Fee Received,80.036,1,1,OPEN,NA,NA,male,3/1/1999,Islam,B+,Pakistani,Yes,0,Punjab,20000,Teacher,Mailsi,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,54,I1750-120253,100,,0,,0,1773146,0,1/9/2018,,,2015,634590,890,1100,Matric/SSC,Annual,Bise Multan,Science,2017,706273,937,1100,FSc,Annual,Bise Multan,Pre-Medical,,172,200,,44,50,,166,200,,189,200,,163,200,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462366,146,Pharm-D,Application Fee Received,66.782,1,1,OPEN,NA,NA,male,4/3/1999,Islam,A+,pakistan,Yes,0,Punjab,30000,LABOUR MEN,MAILSI,FATHER ,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,51,120681,100,MCAT,51,301112,1100,2366146,0,1/19/2018,,,2014,110989,767,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,705908,763,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,141,200,,145,200,,37,50,,128,200,,40,50,,144,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461840,146,Pharm-D,Challan Printed,78.945,1,1,OPEN,NA,NA,male,7/31/1999,Islam,,Pakistani,No,0,Punjab,10000,Electrician in a shop,VEHARI,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,58,120573,100,,0,,0,1840146,0,1/10/2018,,,2015,634480,885,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,706191,931,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,179,200,,43,50,,160,200,,170,200,,184,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461644,146,Pharm-D,Application Fee Received,82.2,1,1,OPEN,NA,NA,female,8/4/1998,Islam,A+,Pakistani,No,0,Punjab,50000,Landlord,Mailsi,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,73,L1750-120049,100,MCAT,73,300795,1100,1644146,0,1/4/2018,,1/17/2018 12:36,2014,111018,854,1100,Matric/SSC,Annual,Multan board,Science,2017,601104,951,1100,FSc,Annual,Multan board,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461520,146,Pharm-D,Application Fee Received,78.8,1,1,OPEN,NA,NA,male,2/25/2000,Islam,A+,Pakistani,No,0,Punjab,40000,Teacher,Mailsi,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,62,I1750-120161,100,,0,,0,1520146,0,1/1/2018,,,2015,634102,885,1100,Matric/SSC,Annual,Bise Multan,Science,2017,706253,918,1100,FSc,Annual,Bise Multan,Pre-Medical,,145,200,,48,50,,172,200,,182,200,,173,200,,41,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462504,146,Pharm-D,Challan Printed,64.655,1,1,OPEN,NA,NA,male,10/12/2000,Islam,,Pakistani,No,0,Punjab,15000,Farmer,Mailsi,Father,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,0,NAT,52,H1774-120066,100,,0,,0,2504146,0,1/22/2018,,1/22/2018 11:09,2015,633406,785,1100,Matric/SSC,Annual,BISE Multan,Science,2017,706047,751,1100,FSc,Annual,BISE Multan,Pre-Medical,,176,200,,109,200,,36,50,,109,200,,36,50,,128,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461857,146,Pharm-D,Application Fee Received,79.764,1,1,OPEN,NA,NA,male,8/4/1995,Islam,,Pakistani,Yes,0,Punjab,50000,Govt. Employee,Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,61,F1715-120503,100,,0,,0,1857146,0,1/11/2018,,,2014,239058,764,1100,Matric/SSC,Annual,BISE BWP,Science,2017,922167,914,1100,FSc,Annual,BISE BWP,Pre-Medical,,168,200,,165,200,,169,200,,167,200,,46,50,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461775,146,Pharm-D,Application Fee Received,82.4,1,1,OPEN,NA,NA,male,10/18/2000,Islam,AB+,PAKISTANI,No,0,Punjab,35000,TEACHING,MAILSI,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,68,11750-120130,100,,0,,0,1775146,0,1/9/2018,,,2015,634244,954,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,706189,951,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,173,200,,48,50,,191,200,,160,200,,168,200,,48,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462306,146,Pharm-D,Application Fee Received,64.473,1,1,OPEN,NA,NA,male,12/20/1998,Islam,A+,Pakistani,No,0,Punjab,20000,Landlord,Distt. Vehari,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,42,120150,100,,0,,0,2306146,0,1/18/2018,,1/19/2018 9:56,2014,223687,872,1100,Matric/SSC,Annual,"Board of intermediate & secondary education, Dera Ghazi Khan",Science,2017,650663,776,1100,FSc,Annual,"Board of intermediate & secondary education, Bahawalpur",Pre-Medical,,141,200,,141,200,,141,200,,107,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461765,146,Pharm-D,Application Fee Received,76.2,1,1,OPEN,NA,NA,male,6/25/1998,Islam,O+,Pakistani,No,0,Punjab,10000,Labour,Mailsi,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,65,H1750-120336,100,,0,,0,1765146,0,1/9/2018,,,2014,130033,946,1100,Matric/SSC,Annual,Bise Multan,Science,2017,601199,874,1100,FSc,Annual,Bise Multan,Pre-Medical,,174,200,,44,50,,168,200,,163,200,,141,200,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462079,146,Pharm-D,Application Fee Received,70.909,0,1,OPEN,NA,NA,male,9/10/1997,Islam,,Pakistan,No,0,Punjab,15000,Agriculture,Vehari,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,83,,0,MCAT,83,308750,1100,2079146,0,1/15/2018,,1/18/2018 8:35,2014,146105,916,1100,Matric/SSC,Annual,Bise Multan,Science,2017,601244,980,1100,FSc,Annual,Bise Multan,Pre-Medical,,186,200,,195,200,,181,200,,167,200,,46,50,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461977,146,Pharm-D,Application Fee Received,69.345,0,1,OPEN,NA,NA,male,10/10/1997,Islam,B+,Pakistan,No,0,Punjab,25000,Agriculture ,Mailsi,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,38,120095,100,,0,,0,1977146,0,1/13/2018,,1/15/2018 7:24,2015,848790,612,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,411587,854,1100,FSc,Annual,BISE DG KHAN,Pre-Medical,,140,200,,44,50,,44,50,,175,200,,155,200,,147,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462334,146,Pharm-D,Application Fee Received,82.073,1,1,OPEN,NA,NA,male,1/14/1999,Islam,B+,PAKISTANI,No,0,Punjab,35000,GOVT. SERVICE,VEHARI,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,74,120071,100,,0,,0,2334146,0,1/19/2018,,1/19/2018 7:36,2014,132460,894,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,601384,930,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,167,200,,168,200,,183,200,,45,50,,164,200,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462281,146,Pharm-D,Application Fee Received,65.164,0,1,OPEN,NA,NA,male,12/20/1997,Islam,B+,Pakistani,No,0,Punjab,40000,farmer,karam pur,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,,62,,0,MCAT,62,309512,1100,2281146,0,1/18/2018,,,2015,632994,826,1100,Matric/SSC,Annual,BISE Multan,Science,2017,707115,901,1100,FSc,Annual,BISE Multan,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461461,146,Pharm-D,Challan Printed,70.982,0,1,OPEN,NA,NA,female,10/19/1998,Islam,A+,Pakistani,No,0,Punjab,0,,Mailsi,Uncle,No,Yes,No,No,No,No,No,No,No,No,No,No,0,,69,,0,MCAT,69,300738,1100,1461146,0,12/27/2017,,,2014,111052,863,1100,Matric/SSC,Annual,"Board of Intermediate and Secondary Education, Multan",Science,2016,705098,986,1100,FSc,Annual,"Board of Intermediate and Secondary Education, Multan",Pre-Medical,,184,200,,194,200,,187,200,,43,50,,174,200,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462165,146,Pharm-D,Challan Printed,72.982,1,1,OPEN,NA,NA,male,8/26/1998,Islam,B+,Pakistani,No,0,Punjab,98000,Govt. Empolyee,Vehari,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,55,120590,100,MCAT,55,904083,1100,2165146,0,1/16/2018,,,2014,132061,783,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,601415,871,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,168,200,,164,200,,155,200,,155,200,,43,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462192,146,Pharm-D,Challan Printed,66.145,1,1,OPEN,NA,NA,male,4/4/1999,Islam,B+,pakistani,No,0,Punjab,17000,shopkeeper,vehari,uncle,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,0,NAT,66,1201960,100,,0,,0,2192146,0,1/16/2018,,,2014,130034,767,1100,Matric/SSC,Annual,multan,Science,2017,807799,733,1100,FSc,Annual,multan,Pre-Medical,,120,200,,114,200,,116,200,,150,200,,150,200,,83,100,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462064,146,Pharm-D,Application Fee Received,67.927,0,1,OPEN,NA,NA,male,5/8/1999,Islam,AB+,pakistan,No,0,Punjab,45000,police,vehari,father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,71,,0,MCAT,71,18914,1100,2064146,0,1/15/2018,,,2014,134293,862,1100,Matric/SSC,Annual,bise multan,Science,2017,601369,939,1100,FSc,Annual,bise multan,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462072,146,Pharm-D,Application Fee Received,79.564,1,1,OPEN,NA,NA,male,1/28/1998,Islam,AB+,Pakistani,No,0,Punjab,25000,Driver,Vehari,Uncle,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,52,120297,100,,0,,0,2072146,0,1/15/2018,,1/18/2018 10:16,2015,636925,980,1100,Matric/SSC,Annual,BISE Multan,Science,2017,705641,956,1100,FSc,Annual,BISE Multan,Pre-Medical,,180,200,,175,200,,170,200,,184,200,,41,50,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462501,146,Pharm-D,Challan Printed,73.345,1,1,OPEN,NA,NA,female,10/11/2000,Islam,B+,pakistani,No,0,Punjab,15000,tcs,vehari,father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,46,A1850-120020,100,,0,,0,2501146,0,1/22/2018,,1/22/2018 10:48,2015,637860,779,1100,Matric/SSC,Annual,bise multan,Science,2017,706435,887,1100,FSc,Annual,bise multan,Pre-Medical,,166,200,,169,200,,156,200,,160,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461640,146,Pharm-D,Challan Printed,64.927,1,1,OPEN,NA,NA,male,3/29/1999,Islam,O+,Pakistani,No,0,Punjab,0,FARMER,VEHARI,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,57,H1774-120064,100,,0,,0,1640146,0,1/4/2018,,,2015,636919,875,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,705639,741,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,144,200,,120,200,,142,200,,40,50,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462155,146,Pharm-D,Application Fee Received,71.636,0,1,OPEN,NA,NA,female,11/22/1998,Islam,O+,PAKISTANI,No,0,Punjab,30000,ADVOCATE ,VEHARI ,FATHER ,No,Yes,No,No,No,No,No,No,No,No,No,No,0,,82,,0,MCAT,82,300292,1100,2155146,0,1/16/2018,,1/16/2018 10:02,2014,110377,965,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,600967,990,1100,FSc,Annual,BISE MULTAN,Pre-Medical,,174,200,,46,50,,47,50,,187,200,,190,200,,186,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462440,146,Pharm-D,Challan Printed,69.164,1,1,OPEN,NA,NA,male,3/12/1999,Islam,,Pakistani,No,0,Punjab,15000,House Wife,Vehari,Mother,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,48,30638,100,,0,,0,2440146,0,1/21/2018,,,2015,639880,795,1100,Matric/SSC,Annual,BISE Multan,Science,2017,706915,824,1100,FSc,Annual,BISE Multan,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462377,146,Pharm-D,Application Fee Received,76.909,1,1,OPEN,NA,NA,male,7/28/2001,Islam,,Pakistani,No,0,Punjab,31000,Teaching,Vehari,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,62,30624,100,MCAT,62,704370,1100,2377146,0,1/19/2018,,1/21/2018 10:38,2015,639398,928,1100,Matric/SSC,Annual,BISE Multan,Science,2017,707020,914,1100,FSc,Annual,BISE Multan,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462227,146,Pharm-D,Application Fee Received,72.873,1,1,OPEN,NA,NA,male,4/14/2000,Islam,B+,Pakistani,No,0,Punjab,28000,Salesman,Vehari,Father,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,0,NAT,64,1201770,100,,0,,0,2227146,0,1/17/2018,,,2014,130009,675,1100,Matric/SSC,Annual,Bise Multan,Science,2017,706874,831,1100,FSc,Annual,Bise Multan,Pre-Medical,,161,200,,161,200,,126,200,,152,200,,34,50,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462345,146,Pharm-D,Application Fee Received,79.327,1,1,OPEN,NA,NA,male,4/1/1998,Islam,O-,Pakistani,No,0,Punjab,0,HOUSE WIFE,VEHARI,MOTHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,70,120380,100,MCAT,70,14277,1100,2345146,0,1/19/2018,,1/19/2018 7:31,2013,133004,888,1050,Matric/SSC,Annual,BISE Multan,Science,2016,706085,911,1100,FSc,Annual,BISE Multan,Pre-Medical,,158,200,,180,200,,44,50,,162,200,,44,50,,166,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461802,146,Pharm-D,Application Fee Received,58.364,1,1,OPEN,NA,NA,male,3/3/1999,Islam,A+,pakistani,No,0,Punjab,15000,SDO,Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,42,120182,100,,0,,0,1802146,0,1/10/2018,,1/10/2018 11:52,2015,120768,765,1050,Matric/SSC,Annual,Federal Board Islamabad ,Science,2017,629920,692,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,116,200,,34,50,,134,200,,122,200,,129,200,,38,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
